xflr5 v6.43

Plane name :        elevator 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.500     0.000   0.071781   0.001996   0.013220   0.015216  -0.000000  -0.000000   0.065327   0.000000   0.000000   30.0000    -0.4189
   -2.000     0.000   0.123860   0.001954   0.013145   0.015099  -0.000000   0.000000   0.053387   0.000000   0.000000   30.0000    -0.1971
   -1.500     0.000   0.172094  -0.000256   0.013164   0.012908   0.000000  -0.000000   0.040033   0.000000  -0.000000   30.0000    -0.1053
   -1.000     0.000   0.190186  -0.045203   0.013332  -0.031871   0.000000   0.000000   0.034523   0.000000   0.000000   30.0000    -0.0819
   -0.500     0.000   0.219500   0.001356   0.013403   0.014759   0.000000  -0.000000   0.042658   0.000000  -0.000000   30.0000    -0.0887
    0.000     0.000   0.228800   0.003905   0.013433   0.017339   0.000000  -0.000000   0.054078   0.000000  -0.000000   30.0000    -0.1090
    0.500     0.000   0.250043   0.005468   0.013450   0.018919  -0.000000   0.000000   0.059594   0.000000   0.000000   30.0000    -0.1105
    1.000     0.000   0.284614   0.007321   0.013557   0.020878   0.000000  -0.000000   0.058964   0.000000  -0.000000   30.0000    -0.0965
    1.500     0.000   0.327253   0.009543   0.013721   0.023264  -0.000000  -0.000000   0.055308   0.000000  -0.000000   30.0000    -0.0791
    2.000     0.000   0.372876   0.012074   0.013961   0.026035  -0.000000  -0.000000   0.050900   0.000000   0.000000   30.0000    -0.0643
    2.500     0.000   0.418531   0.014851   0.014225   0.029076   0.000000  -0.000000   0.046683   0.000000  -0.000000   30.0000    -0.0530
    3.000     0.000   0.462974   0.017830   0.014532   0.032362   0.000000  -0.000000   0.042859   0.000000  -0.000000   30.0000    -0.0445
    3.500     0.000   0.505895   0.020984   0.015004   0.035989   0.000000   0.000000   0.039357   0.000000   0.000000   30.0000    -0.0379
    4.000     0.000   0.547375   0.024303   0.015529   0.039832  -0.000000  -0.000000   0.036039   0.000000   0.000000   30.0000    -0.0326
    4.500     0.000   0.587621   0.027783   0.016273   0.044056  -0.000000  -0.000000   0.032790   0.000000   0.000000   30.0000    -0.0282
    5.000     0.000   0.626843   0.031425   0.017135   0.048560  -0.000000  -0.000000   0.029538   0.000000   0.000000   30.0000    -0.0244
    5.500     0.000   0.665217   0.035231   0.018121   0.053351   0.000000  -0.000000   0.026242   0.000000  -0.000000   30.0000    -0.0210
    6.000     0.000   0.702879   0.039204   0.019199   0.058403  -0.000000   0.000000   0.022892   0.000000   0.000000   30.0000    -0.0180
    6.500     0.000   0.739927   0.043346   0.020454   0.063800  -0.000000  -0.000000   0.019513   0.000000   0.000000   30.0000    -0.0153
    7.000     0.000   0.776429   0.047658   0.019842   0.067500   0.000000  -0.000000   0.015504  -0.000000  -0.000000   30.0000    -0.0128
    7.500     0.000   0.812432   0.052141   0.017997   0.070138   0.000000   0.000000   0.011001  -0.000000  -0.000000   30.0000    -0.0105
    8.000     0.000   0.847964   0.056794   0.016294   0.073088  -0.000000   0.000000   0.006397   0.000000   0.000000   30.0000    -0.0083
    8.500     0.000   0.883045   0.061617   0.017089   0.078706   0.000000  -0.000000   0.002438   0.000000   0.000000   30.0000    -0.0063
    9.000     0.000   0.917684   0.066607   0.017678   0.084286   0.000000   0.000000  -0.001649  -0.000000  -0.000000   30.0000    -0.0045
    9.500     0.000   0.951886   0.071763   0.016267   0.088030  -0.000000  -0.000000  -0.006542   0.000000   0.000000   30.0000    -0.0027
   10.000     0.000   0.985649   0.077083   0.017133   0.094216   0.000000  -0.000000  -0.010705   0.000000  -0.000000   30.0000    -0.0010
   10.500     0.000   1.018971   0.082563   0.016274   0.098838   0.000000   0.000000  -0.015600  -0.000000  -0.000000   30.0000     0.0005
   11.000     0.000   1.051847   0.088201   0.014946   0.103147   0.000000  -0.000000  -0.020853  -0.000000  -0.000000   30.0000     0.0020
   11.500     0.000   1.084269   0.093994   0.015386   0.109380  -0.000000   0.000000  -0.025497   0.000000   0.000000   30.0000     0.0034
   12.000     0.000   1.116230   0.099937   0.016081   0.116019  -0.000000  -0.000000  -0.030118  -0.000000  -0.000000   30.0000     0.0047
   12.500     0.000   1.147720   0.106028   0.016895   0.122923  -0.000000   0.000000  -0.034804   0.000000   0.000000   30.0000     0.0060
   13.000     0.000   1.178732   0.112263   0.017742   0.130005  -0.000000   0.000000  -0.039542   0.000000   0.000000   30.0000     0.0072
   13.500     0.000   1.209255   0.118637   0.018840   0.137477  -0.000000   0.000000  -0.044358   0.000000   0.000000   30.0000     0.0084
   14.000     0.000   1.239279   0.125147   0.017158   0.142305   0.000000   0.000000  -0.048750  -0.000000  -0.000000   30.0000     0.0096
   14.500     0.000   1.268796   0.131788   0.012322   0.144110  -0.000000   0.000000  -0.052608   0.000000   0.000000   30.0000     0.0106
   15.000     0.000   1.297794   0.138557   0.012876   0.151433  -0.000000  -0.000000  -0.057372   0.000000   0.000000   30.0000     0.0117
   15.500     0.000   1.326263   0.145449   0.010749   0.156198   0.000000  -0.000000  -0.061798  -0.000000  -0.000000   30.0000     0.0127
   16.000     0.000   1.354194   0.152459   0.011145   0.163603  -0.000000   0.000000  -0.066564   0.000000   0.000000   30.0000     0.0137
   16.500     0.000   1.381577   0.159583   0.011620   0.171203   0.000000  -0.000000  -0.071355  -0.000000  -0.000000   30.0000     0.0147
   17.000     0.000   1.408402   0.166817   0.012166   0.178982  -0.000000  -0.000000  -0.076166  -0.000000  -0.000000   30.0000     0.0156
   17.500     0.000   1.434658   0.174155   0.012824   0.186979  -0.000000   0.000000  -0.081002   0.000000   0.000000   30.0000     0.0165
   18.000     0.000   1.460337   0.181593   0.013732   0.195325  -0.000000  -0.000000  -0.085887   0.000000   0.000000   30.0000     0.0174
   18.500     0.000   1.485429   0.189127   0.008029   0.197156   0.000000  -0.000000  -0.089470  -0.000000  -0.000000   30.0000     0.0183
   19.000     0.000   1.509924   0.196750   0.008288   0.205039   0.000000  -0.000000  -0.094187  -0.000000  -0.000000   30.0000     0.0192
   19.500     0.000   1.533812   0.204460   0.008562   0.213022   0.000000   0.000000  -0.098895  -0.000000  -0.000000   30.0000     0.0200
   20.000     0.000   1.557086   0.212249   0.008876   0.221125  -0.000000   0.000000  -0.103595   0.000000   0.000000   30.0000     0.0209
   20.500     0.000   1.579735   0.220114   0.009336   0.229450  -0.000000  -0.000000  -0.108292   0.000000   0.000000   30.0000     0.0217
   21.000     0.000   1.601751   0.228049   0.006667   0.234716   0.000000  -0.000000  -0.112615  -0.000000  -0.000000   30.0000     0.0225
   21.500     0.000   1.623125   0.236049   0.006853   0.242902  -0.000000   0.000000  -0.117226  -0.000000  -0.000000   30.0000     0.0233
   22.000     0.000   1.643849   0.244109   0.007042   0.251151   0.000000   0.000000  -0.121810  -0.000000  -0.000000   30.0000     0.0241
   22.500     0.000   1.663913   0.252224   0.007243   0.259466   0.000000   0.000000  -0.126364  -0.000000  -0.000000   30.0000     0.0249
   23.000     0.000   1.683311   0.260388   0.007486   0.267873   0.000000  -0.000000  -0.130886  -0.000000  -0.000000   30.0000     0.0256
   23.500     0.000   1.702034   0.268596   0.007754   0.276349  -0.000000  -0.000000  -0.135374  -0.000000  -0.000000   30.0000     0.0264
   24.000     0.000   1.720075   0.276842   0.008735   0.285577  -0.000000   0.000000  -0.139879   0.000000   0.000000   30.0000     0.0272


