xflr5 v6.43

Plane name :        elevator -10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.065064   0.000456   0.013777   0.014233  -0.000000   0.000000  -0.274057   0.000000   0.000000   30.0000    -1.9955
   -2.500     0.000  -0.051068  -0.003504   0.013625   0.010122  -0.000000   0.000000  -0.265166   0.000000   0.000000   30.0000    -2.4582
   -2.000     0.000  -0.039115  -0.014378   0.013400  -0.000978  -0.000000  -0.000000  -0.253516   0.000000   0.000000   30.0000    -3.0667
   -1.500     0.000  -0.002867   0.000933   0.013059   0.013992  -0.000000  -0.000000  -0.255302   0.000000   0.000000   30.0000   -42.1074
   -1.000     0.000   0.047990   0.001909   0.012877   0.014786  -0.000000   0.000000  -0.268138   0.000000   0.000000   30.0000     2.6412
   -0.500     0.000   0.099232   0.002249   0.012855   0.015104   0.000000  -0.000000  -0.279730   0.000000  -0.000000   30.0000     1.3320
    0.000     0.000   0.146046   0.002713   0.012695   0.015408  -0.000000  -0.000000  -0.287778   0.000000   0.000000   30.0000     0.9308
    0.500     0.000   0.189068   0.003392   0.012490   0.015882   0.000000   0.000000  -0.293338   0.000000  -0.000000   30.0000     0.7328
    1.000     0.000   0.229555   0.004274   0.012473   0.016747   0.000000  -0.000000  -0.297471   0.000000  -0.000000   30.0000     0.6120
    1.500     0.000   0.268496   0.005347   0.012498   0.017845   0.000000  -0.000000  -0.300855   0.000000  -0.000000   30.0000     0.5292
    2.000     0.000   0.306531   0.006601   0.012621   0.019222   0.000000  -0.000000  -0.303854   0.000000  -0.000000   30.0000     0.4682
    2.500     0.000   0.344027   0.008036   0.012763   0.020799   0.000000  -0.000000  -0.306656   0.000000  -0.000000   30.0000     0.4211
    3.000     0.000   0.381178   0.009653   0.012919   0.022572   0.000000  -0.000000  -0.309349   0.000000  -0.000000   30.0000     0.3835
    3.500     0.000   0.418075   0.011454   0.013089   0.024543   0.000000   0.000000  -0.311972   0.000000  -0.000000   30.0000     0.3528
    4.000     0.000   0.454752   0.013442   0.013305   0.026747  -0.000000   0.000000  -0.314540   0.000000   0.000000   30.0000     0.3272
    4.500     0.000   0.491214   0.015619   0.013641   0.029259  -0.000000  -0.000000  -0.317058   0.000000   0.000000   30.0000     0.3055
    5.000     0.000   0.527451   0.017984   0.013999   0.031983   0.000000  -0.000000  -0.319529   0.000000  -0.000000   30.0000     0.2869
    5.500     0.000   0.563446   0.020539   0.014388   0.034927   0.000000  -0.000000  -0.321946   0.000000  -0.000000   30.0000     0.2709
    6.000     0.000   0.599182   0.023283   0.014905   0.038188  -0.000000   0.000000  -0.324309   0.000000   0.000000   30.0000     0.2568
    6.500     0.000   0.634639   0.026216   0.015322   0.041538  -0.000000  -0.000000  -0.326607   0.000000   0.000000   30.0000     0.2444
    7.000     0.000   0.669801   0.029336   0.015762   0.045098   0.000000  -0.000000  -0.328849   0.000000  -0.000000   30.0000     0.2335
    7.500     0.000   0.704649   0.032642   0.016174   0.048816  -0.000000   0.000000  -0.331025   0.000000   0.000000   30.0000     0.2237
    8.000     0.000   0.739169   0.036133   0.016606   0.052739  -0.000000   0.000000  -0.333137   0.000000   0.000000   30.0000     0.2149
    8.500     0.000   0.773346   0.039806   0.017027   0.056833   0.000000  -0.000000  -0.335180   0.000000  -0.000000   30.0000     0.2070
    9.000     0.000   0.807167   0.043661   0.017517   0.061177   0.000000  -0.000000  -0.337163   0.000000  -0.000000   30.0000     0.1998
    9.500     0.000   0.840617   0.047693   0.018075   0.065768  -0.000000  -0.000000  -0.339077   0.000000   0.000000   30.0000     0.1933
   10.000     0.000   0.873684   0.051901   0.018627   0.070528  -0.000000  -0.000000  -0.340928   0.000000   0.000000   30.0000     0.1873
   10.500     0.000   0.906357   0.056282   0.019220   0.075502  -0.000000   0.000000  -0.342705   0.000000   0.000000   30.0000     0.1819
   11.000     0.000   0.938623   0.060833   0.019910   0.080743   0.000000  -0.000000  -0.344426   0.000000  -0.000000   30.0000     0.1769
   11.500     0.000   0.970470   0.065552   0.020660   0.086212   0.000000   0.000000  -0.346071   0.000000  -0.000000   30.0000     0.1723
   12.000     0.000   1.001888   0.070434   0.021634   0.092069   0.000000  -0.000000  -0.347656   0.000000  -0.000000   30.0000     0.1681
   12.500     0.000   1.032866   0.075478   0.022787   0.098265   0.000000   0.000000  -0.349149   0.000000  -0.000000   30.0000     0.1641
   13.000     0.000   1.063392   0.080679   0.024253   0.104932  -0.000000   0.000000  -0.350531   0.000000   0.000000   30.0000     0.1605
   13.500     0.000   1.093456   0.086034   0.022938   0.108972  -0.000000   0.000000  -0.351664  -0.000000   0.000000   30.0000     0.1572
   14.000     0.000   1.123048   0.091539   0.017938   0.109477   0.000000  -0.000000  -0.352413  -0.000000  -0.000000   30.0000     0.1540
   14.500     0.000   1.152156   0.097191   0.018196   0.115386  -0.000000  -0.000000  -0.354089  -0.000000   0.000000   30.0000     0.1511
   15.000     0.000   1.180771   0.102985   0.016142   0.119128  -0.000000  -0.000000  -0.354423  -0.000000   0.000000   30.0000     0.1484
   15.500     0.000   1.208882   0.108918   0.014977   0.123895   0.000000  -0.000000  -0.356388  -0.000000  -0.000000   30.0000     0.1459
   16.000     0.000   1.236480   0.114986   0.016381   0.131367  -0.000000   0.000000  -0.357066   0.000000   0.000000   30.0000     0.1435
   16.500     0.000   1.263554   0.121185   0.014223   0.135408   0.000000  -0.000000  -0.357029   0.000000  -0.000000   30.0000     0.1413
   17.000     0.000   1.290094   0.127510   0.010496   0.138006   0.000000  -0.000000  -0.360115  -0.000000  -0.000000   30.0000     0.1393
   17.500     0.000   1.316091   0.133957   0.010953   0.144910  -0.000000  -0.000000  -0.360870  -0.000000   0.000000   30.0000     0.1373
   18.000     0.000   1.341536   0.140521   0.011555   0.152076  -0.000000   0.000000  -0.361567  -0.000000   0.000000   30.0000     0.1355
   18.500     0.000   1.366418   0.147199   0.010306   0.157505   0.000000  -0.000000  -0.361477  -0.000000  -0.000000   30.0000     0.1339
   19.000     0.000   1.390730   0.153985   0.006739   0.160725   0.000000  -0.000000  -0.361572  -0.000000  -0.000000   30.0000     0.1323
   19.500     0.000   1.414461   0.160876   0.006924   0.167800  -0.000000  -0.000000  -0.361881   0.000000   0.000000   30.0000     0.1308
   20.000     0.000   1.437602   0.167865   0.007110   0.174975  -0.000000  -0.000000  -0.362096   0.000000   0.000000   30.0000     0.1294
   20.500     0.000   1.460146   0.174949   0.007314   0.182263  -0.000000  -0.000000  -0.362215   0.000000   0.000000   30.0000     0.1281
   21.000     0.000   1.482082   0.182123   0.007566   0.189689   0.000000  -0.000000  -0.362241  -0.000000  -0.000000   30.0000     0.1269
   21.500     0.000   1.503403   0.189381   0.007863   0.197243   0.000000   0.000000  -0.362172  -0.000000  -0.000000   30.0000     0.1258
   22.000     0.000   1.524101   0.196719   0.008993   0.205712   0.000000   0.000000  -0.362064  -0.000000  -0.000000   30.0000     0.1248
   22.500     0.000   1.544167   0.204132   0.010202   0.214334   0.000000   0.000000  -0.361865  -0.000000  -0.000000   30.0000     0.1238
   23.000     0.000   1.563593   0.211615   0.005352   0.216967   0.000000  -0.000000  -0.361093  -0.000000  -0.000000   30.0000     0.1229
   23.500     0.000   1.582371   0.219162   0.005492   0.224654  -0.000000  -0.000000  -0.360596  -0.000000  -0.000000   30.0000     0.1220
   24.000     0.000   1.600495   0.226769   0.005660   0.232429  -0.000000   0.000000  -0.359994   0.000000   0.000000   30.0000     0.1213


