xflr5 v6.43

Plane name :        left aileron -5
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    1.000     0.000   0.217880   0.004424   0.011989   0.016413   0.001061  -0.017899  -0.063558  -0.000678  -0.000654   30.0000     0.1388
    1.500     0.000   0.255627   0.005610   0.011975   0.017585   0.001089  -0.017936  -0.065311  -0.000706  -0.000694   30.0000     0.1212
    2.000     0.000   0.293427   0.006990   0.012010   0.018999   0.001114  -0.017964  -0.067282  -0.000735  -0.000734   30.0000     0.1084
    2.500     0.000   0.331213   0.008564   0.012169   0.020733   0.001138  -0.017988  -0.069419  -0.000779  -0.000775   30.0000     0.0987
    3.000     0.000   0.368924   0.010337   0.012358   0.022695   0.001150  -0.018009  -0.071686  -0.000813  -0.000811   30.0000     0.0912
    3.500     0.000   0.406511   0.012307   0.012605   0.024911   0.001172  -0.018027  -0.074052  -0.000857  -0.000852   30.0000     0.0852
    4.000     0.000   0.443934   0.014475   0.012882   0.027357   0.001197  -0.018045  -0.076499  -0.000903  -0.000894   30.0000     0.0803
    4.500     0.000   0.481160   0.016842   0.013184   0.030026   0.001162  -0.018062  -0.079010  -0.000917  -0.000912   30.0000     0.0762
    5.000     0.000   0.518160   0.019406   0.013507   0.032913   0.001187  -0.018079  -0.081576  -0.000947  -0.000956   30.0000     0.0728
    5.500     0.000   0.554910   0.022166   0.013895   0.036061   0.001198  -0.018096  -0.084188  -0.000981  -0.000995   30.0000     0.0699
    6.000     0.000   0.591390   0.025121   0.014304   0.039425   0.001208  -0.018113  -0.086837  -0.000999  -0.001032   30.0000     0.0674
    6.500     0.000   0.627581   0.028268   0.014789   0.043057   0.001225  -0.018130  -0.089521  -0.001027  -0.001072   30.0000     0.0653
    7.000     0.000   0.663466   0.031608   0.015272   0.046880   0.001213  -0.018148  -0.092233  -0.001036  -0.001097   30.0000     0.0634
    7.500     0.000   0.699029   0.035136   0.015786   0.050922   0.001162  -0.018167  -0.094968  -0.001046  -0.001117   30.0000     0.0617
    8.000     0.000   0.734257   0.038851   0.016287   0.055138   0.001179  -0.018185  -0.097721  -0.001075  -0.001156   30.0000     0.0603
    8.500     0.000   0.769135   0.042751   0.016829   0.059580   0.001183  -0.018205  -0.100499  -0.001103  -0.001191   30.0000     0.0590
    9.000     0.000   0.803650   0.046833   0.017388   0.064221   0.001188  -0.018225  -0.103295  -0.001122  -0.001225   30.0000     0.0579
    9.500     0.000   0.837791   0.051094   0.018035   0.069130   0.001203  -0.018246  -0.106100  -0.001148  -0.001262   30.0000     0.0569
   10.000     0.000   0.871544   0.055536   0.018937   0.074473   0.000573  -0.018253  -0.108837  -0.000917  -0.001048   30.0000     0.0560
   10.500     0.000   0.904900   0.060142   0.018738   0.078881   0.001369  -0.018305  -0.112029  -0.001244  -0.001385   30.0000     0.0552
   11.000     0.000   0.937844   0.064927   0.019935   0.084862   0.000905  -0.018289  -0.114718  -0.001071  -0.001245   30.0000     0.0545
   11.500     0.000   0.970368   0.069876   0.019373   0.089249   0.001062  -0.018322  -0.118164  -0.001174  -0.001329   30.0000     0.0539
   12.000     0.000   1.002458   0.074988   0.018251   0.093240   0.000988  -0.018343  -0.121926  -0.001099  -0.001343   30.0000     0.0533
   12.500     0.000   1.034104   0.080262   0.018988   0.099250   0.001057  -0.018369  -0.124968  -0.001087  -0.001390   30.0000     0.0528
   13.000     0.000   1.065295   0.085679   0.017920   0.103599   0.001636  -0.018434  -0.128909  -0.001349  -0.001709   30.0000     0.0524
   13.500     0.000   1.096021   0.091274   0.019231   0.110505   0.001146  -0.018430  -0.131892  -0.001036  -0.001479   30.0000     0.0520
   14.000     0.000   1.126271   0.097003   0.016973   0.113976   0.001570  -0.018498  -0.134819  -0.002285  -0.001644   30.0000     0.0517
   14.500     0.000   1.156020   0.102829   0.017026   0.119855  -0.003497  -0.018037  -0.138432  -0.000574  -0.000159   30.0000     0.0514
   15.000     0.000   1.185295   0.108908   0.015136   0.124044   0.000285  -0.018397  -0.141180  -0.002697  -0.001255   30.0000     0.0512
   15.500     0.000   1.214053   0.115067   0.013168   0.128236   0.001120  -0.018490  -0.143890  -0.002144  -0.001502   30.0000     0.0510
   16.000     0.000   1.242288   0.121357   0.012517   0.133874   0.000104  -0.018433  -0.146953  -0.001697  -0.001274   30.0000     0.0508
   16.500     0.000   1.269997   0.127776   0.011660   0.139435   0.000295  -0.018481  -0.149771  -0.001211  -0.001368   30.0000     0.0507
   17.000     0.000   1.297170   0.134321   0.012235   0.146557   0.000798  -0.018508  -0.152890  -0.001240  -0.001424   30.0000     0.0506
   17.500     0.000   1.323789   0.140986   0.013053   0.154039   0.000135  -0.018514  -0.156036  -0.001144  -0.001379   30.0000     0.0505
   18.000     0.000   1.349853   0.147767   0.012045   0.159812   0.000236  -0.018535  -0.158953  -0.001629  -0.001402   30.0000     0.0504
   18.500     0.000   1.375349   0.154660   0.009121   0.163781   0.000327  -0.018552  -0.161400  -0.001824  -0.001413   30.0000     0.0504
   19.000     0.000   1.400264   0.161660   0.009456   0.171116  -0.000038  -0.018612  -0.164427  -0.001936  -0.001489   30.0000     0.0504
   19.500     0.000   1.424596   0.168761   0.009876   0.178637   0.000276  -0.018622  -0.167461  -0.001990  -0.001493   30.0000     0.0505
   20.000     0.000   1.448332   0.175958   0.009475   0.185433   0.000585  -0.018679  -0.170131  -0.001467  -0.001576   30.0000     0.0505
   20.500     0.000   1.471476   0.183193   0.007873   0.191066   0.003274  -0.019103  -0.172877  -0.002508  -0.002325   30.0000     0.0506
   21.000     0.000   1.493950   0.190637   0.008178   0.198815  -0.003514  -0.018926  -0.175772  -0.002052  -0.001849   30.0000     0.0507
   21.500     0.000   1.515864   0.198101   0.006978   0.205079  -0.000593  -0.018557  -0.178508  -0.001278  -0.001285   30.0000     0.0508
   22.000     0.000   1.537120   0.205719   0.007176   0.212895   0.003535  -0.019023  -0.181370  -0.002031  -0.002040   30.0000     0.0510
   22.500     0.000   1.557743   0.213257   0.007388   0.220646  -0.001099  -0.018527  -0.184178  -0.001196  -0.001207   30.0000     0.0512
   23.000     0.000   1.577716   0.220940   0.007639   0.228580  -0.000818  -0.018556  -0.186970  -0.001226  -0.001240   30.0000     0.0513
   23.500     0.000   1.597034   0.228689   0.008293   0.236982  -0.000128  -0.018546  -0.189762  -0.001158  -0.001214   30.0000     0.0515
   24.000     0.000   1.615680   0.236490   0.008966   0.245457  -0.001297  -0.018591  -0.192512  -0.001179  -0.001265   30.0000     0.0518


