xflr5 v6.43

Plane name :        left aileron 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    4.000     0.000   0.619005   0.026106   0.015077   0.041183  -0.000988   0.032345  -0.230262   0.000836   0.001500   30.0000     0.1748
    4.500     0.000   0.655328   0.029259   0.015563   0.044823  -0.001035   0.032289  -0.232201   0.000803   0.001519   30.0000     0.1665
    5.000     0.000   0.691403   0.032605   0.016070   0.048675  -0.001194   0.032231  -0.234138   0.000834   0.001581   30.0000     0.1590
    5.500     0.000   0.727207   0.036143   0.016581   0.052724  -0.001332   0.032173  -0.236067   0.000863   0.001634   30.0000     0.1524
    6.000     0.000   0.762723   0.039871   0.017452   0.057323  -0.001476   0.032114  -0.238002   0.000774   0.001682   30.0000     0.1465
    6.500     0.000   0.797932   0.043786   0.018153   0.061939  -0.001636   0.032056  -0.239912   0.000770   0.001735   30.0000     0.1411
    7.000     0.000   0.832820   0.047888   0.018921   0.066809  -0.001754   0.031997  -0.241802   0.000731   0.001763   30.0000     0.1362
    7.500     0.000   0.867369   0.052171   0.019622   0.071794  -0.001809   0.031939  -0.243670   0.000689   0.001780   30.0000     0.1318
    8.000     0.000   0.901569   0.056635   0.020411   0.077046  -0.001985   0.031882  -0.245516   0.000658   0.001830   30.0000     0.1278
    8.500     0.000   0.935405   0.061275   0.021265   0.082540  -0.002145   0.031824  -0.247349   0.000608   0.001871   30.0000     0.1241
    9.000     0.000   0.968864   0.066089   0.022197   0.088286  -0.002311   0.031767  -0.249159   0.000546   0.001910   30.0000     0.1207
    9.500     0.000   1.001935   0.071073   0.023297   0.094370  -0.002496   0.031711  -0.250941   0.000464   0.001954   30.0000     0.1176
   10.000     0.000   1.034604   0.076235   0.024715   0.100951  -0.001602   0.031628  -0.252588  -0.000050   0.001575   30.0000     0.1148
   10.500     0.000   1.066864   0.081539   0.024258   0.105798  -0.003050   0.031619  -0.254634   0.000590   0.002102   30.0000     0.1121
   11.000     0.000   1.098696   0.087022   0.022269   0.109291  -0.002576   0.031508  -0.256379   0.001081   0.001894   30.0000     0.1097
   11.500     0.000   1.130097   0.092653   0.019052   0.111705  -0.002974   0.031466  -0.258134   0.002318   0.002001   30.0000     0.1074
   12.000     0.000   1.161049   0.098439   0.019122   0.117561  -0.003057   0.031406  -0.260158   0.002358   0.002009   30.0000     0.1053
   12.500     0.000   1.191546   0.104373   0.020017   0.124391  -0.003339   0.031354  -0.261868   0.002443   0.002061   30.0000     0.1033
   13.000     0.000   1.221573   0.110423   0.016833   0.127255  -0.004524   0.031363  -0.264184   0.003576   0.002561   30.0000     0.1015
   13.500     0.000   1.251125   0.116673   0.016608   0.133282  -0.003829   0.031256  -0.265554   0.002787   0.002153   30.0000     0.0998
   14.000     0.000   1.280188   0.123024   0.014599   0.137624  -0.004582   0.031257  -0.267667   0.002614   0.002358   30.0000     0.0983
   14.500     0.000   1.308715   0.129427   0.012621   0.142048   0.001811   0.030550  -0.268871  -0.000222   0.000407   30.0000     0.0968
   15.000     0.000   1.336793   0.136147   0.013150   0.149297  -0.003315   0.030941  -0.270467   0.001155   0.001826   30.0000     0.0954
   15.500     0.000   1.364328   0.142896   0.011673   0.154569  -0.004611   0.030974  -0.271609   0.002344   0.002137   30.0000     0.0942
   16.000     0.000   1.391321   0.149754   0.012190   0.161944  -0.003510   0.030806  -0.273097   0.002055   0.001828   30.0000     0.0930
   16.500     0.000   1.417782   0.156732   0.012834   0.169565  -0.003966   0.030776  -0.274573   0.002182   0.001934   30.0000     0.0919
   17.000     0.000   1.443695   0.163823   0.013706   0.177529  -0.004806   0.030720  -0.276046   0.002268   0.001992   30.0000     0.0909
   17.500     0.000   1.469038   0.171015   0.009473   0.180489  -0.004206   0.030632  -0.276819   0.002426   0.001922   30.0000     0.0899
   18.000     0.000   1.493818   0.178312   0.009911   0.188223  -0.004552   0.030566  -0.278149   0.002505   0.001937   30.0000     0.0890
   18.500     0.000   1.518019   0.185705   0.009072   0.194777  -0.004884   0.030492  -0.279041   0.001884   0.001937   30.0000     0.0882
   19.000     0.000   1.541625   0.193187   0.007802   0.200988  -0.004673   0.030469  -0.280074   0.002208   0.002014   30.0000     0.0874
   19.500     0.000   1.564642   0.200758   0.008473   0.209231  -0.005271   0.030387  -0.281257   0.002274   0.002004   30.0000     0.0867
   20.000     0.000   1.587051   0.208408   0.006830   0.215238  -0.005857   0.030359  -0.282147   0.002077   0.002085   30.0000     0.0860
   20.500     0.000   1.608871   0.216060   0.007029   0.223089  -0.009192   0.030762  -0.283187   0.002932   0.002940   30.0000     0.0854
   21.000     0.000   1.629956   0.223934   0.007217   0.231151  -0.001608   0.030425  -0.284121   0.002355   0.002364   30.0000     0.0848
   21.500     0.000   1.650535   0.231816   0.007449   0.239265  -0.005190   0.029926  -0.285080   0.001691   0.001703   30.0000     0.0843
   22.000     0.000   1.670435   0.239855   0.007761   0.247615  -0.010071   0.030368  -0.285982   0.002525   0.002543   30.0000     0.0839
   22.500     0.000   1.689669   0.247731   0.008531   0.256262  -0.005098   0.029696  -0.286825   0.001516   0.001586   30.0000     0.0834
   23.000     0.000   1.708258   0.255770   0.007095   0.262865  -0.005650   0.029631  -0.287464   0.001816   0.001608   30.0000     0.0830
   23.500     0.000   1.726186   0.263860   0.007751   0.271611  -0.006643   0.029524  -0.288209   0.001830   0.001565   30.0000     0.0827
   24.000     0.000   1.743423   0.271977   0.005411   0.277388  -0.005606   0.029468  -0.288637   0.001603   0.001605   30.0000     0.0824


