xflr5 v6.43

Plane name :        rudder 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.500     0.000  -0.040838   0.001863   0.012937   0.014800   0.034297   0.005828  -0.126201  -0.013325  -0.013323   30.0000    -1.4772
   -3.000     0.000  -0.000380   0.001753   0.012891   0.014644   0.034231   0.005563  -0.128277  -0.013358  -0.013356   30.0000  -161.3106
   -2.500     0.000   0.040838   0.001836   0.012868   0.014704   0.034154   0.005296  -0.131023  -0.013381  -0.013380   30.0000     1.5313
   -2.000     0.000   0.083683   0.002104   0.012810   0.014914   0.034067   0.005028  -0.135090  -0.013397  -0.013394   30.0000     0.7697
   -1.500     0.000   0.127521   0.002489   0.012627   0.015116   0.033971   0.004760  -0.140156  -0.013401  -0.013399   30.0000     0.5234
   -1.000     0.000   0.169917   0.003154   0.012324   0.015478   0.033865   0.004493  -0.144359  -0.013399  -0.013395   30.0000     0.4040
   -0.500     0.000   0.209542   0.004011   0.012176   0.016187   0.033751   0.004228  -0.146799  -0.013384  -0.013382   30.0000     0.3328
    0.000     0.000   0.247588   0.005060   0.012201   0.017261   0.033630   0.003962  -0.148409  -0.013361  -0.013360   30.0000     0.2844
    0.500     0.000   0.285234   0.006309   0.012259   0.018567   0.033500   0.003698  -0.149968  -0.013331  -0.013330   30.0000     0.2492
    1.000     0.000   0.322875   0.007775   0.012339   0.020114   0.033364   0.003434  -0.151695  -0.013289  -0.013292   30.0000     0.2224
    1.500     0.000   0.360565   0.009481   0.012487   0.021968   0.033222   0.003173  -0.153597  -0.013245  -0.013245   30.0000     0.2014
    2.000     0.000   0.398263   0.011429   0.012613   0.024043   0.033073   0.002913  -0.155642  -0.013188  -0.013189   30.0000     0.1845
    2.500     0.000   0.435896   0.013568   0.012869   0.026437   0.032917   0.002655  -0.157791  -0.013124  -0.013125   30.0000     0.1707
    3.000     0.000   0.473382   0.015823   0.013111   0.028935   0.032756   0.002400  -0.160020  -0.013051  -0.013052   30.0000     0.1592
    3.500     0.000   0.510676   0.018184   0.013422   0.031606   0.032587   0.002148  -0.162304  -0.012968  -0.012970   30.0000     0.1495
    4.000     0.000   0.547767   0.020707   0.013778   0.034485   0.032412   0.001898  -0.164630  -0.012878  -0.012879   30.0000     0.1412
    4.500     0.000   0.584654   0.023460   0.014117   0.037577   0.032231   0.001652  -0.166984  -0.012777  -0.012779   30.0000     0.1341
    5.000     0.000   0.621321   0.026460   0.014583   0.041043   0.032041   0.001410  -0.169362  -0.012668  -0.012670   30.0000     0.1278
    5.500     0.000   0.657730   0.029675   0.015028   0.044703   0.031846   0.001172  -0.171749  -0.012549  -0.012553   30.0000     0.1223
    6.000     0.000   0.693855   0.033085   0.015527   0.048612   0.031644   0.000938  -0.174142  -0.012425  -0.012427   30.0000     0.1174
    6.500     0.000   0.729690   0.036715   0.015997   0.052712   0.031435   0.000708  -0.176537  -0.012289  -0.012292   30.0000     0.1131
    7.000     0.000   0.765229   0.040590   0.016552   0.057142   0.031217   0.000483  -0.178932  -0.012147  -0.012149   30.0000     0.1092
    7.500     0.000   0.800462   0.044717   0.017104   0.061821   0.030998   0.000264  -0.181321  -0.011995  -0.011998   30.0000     0.1057
    8.000     0.000   0.835369   0.049077   0.017730   0.066808   0.030760   0.000050  -0.183703  -0.011834  -0.011837   30.0000     0.1026
    8.500     0.000   0.869922   0.053639   0.018332   0.071971   0.030522  -0.000158  -0.186081  -0.011667  -0.011670   30.0000     0.0997
    9.000     0.000   0.904092   0.058358   0.018978   0.077337   0.030277  -0.000361  -0.188446  -0.011492  -0.011495   30.0000     0.0971
    9.500     0.000   0.937852   0.063198   0.019787   0.082985   0.030023  -0.000557  -0.190799  -0.011307  -0.011313   30.0000     0.0948
   10.000     0.000   0.971179   0.068131   0.020955   0.089086   0.029759  -0.000747  -0.193053  -0.011116  -0.011123   30.0000     0.0926
   10.500     0.000   1.004058   0.073147   0.020913   0.094060   0.029489  -0.000929  -0.195775  -0.010922  -0.010926   30.0000     0.0906
   11.000     0.000   1.036479   0.078242   0.021215   0.099457   0.029200  -0.001105  -0.198436  -0.010712  -0.010720   30.0000     0.0888
   11.500     0.000   1.068437   0.083432   0.021163   0.104595   0.028911  -0.001274  -0.201298  -0.010498  -0.010510   30.0000     0.0872
   12.000     0.000   1.099928   0.088731   0.021519   0.110250   0.028612  -0.001435  -0.204090  -0.010276  -0.010293   30.0000     0.0857
   12.500     0.000   1.130946   0.094146   0.020109   0.114255   0.028303  -0.001589  -0.206193  -0.010053  -0.010071   30.0000     0.0843
   13.000     0.000   1.161485   0.099684   0.013525   0.113209   0.027984  -0.001735  -0.208698  -0.009838  -0.009842   30.0000     0.0830
   13.500     0.000   1.191544   0.105360   0.014494   0.119854   0.027626  -0.001873  -0.210871  -0.009602  -0.009607   30.0000     0.0818
   14.000     0.000   1.221124   0.111212   0.013875   0.125087   0.027304  -0.002001  -0.213875  -0.009359  -0.009367   30.0000     0.0807
   14.500     0.000   1.250230   0.117256   0.011642   0.128897   0.026948  -0.002122  -0.215911  -0.009119  -0.009123   30.0000     0.0797
   15.000     0.000   1.278851   0.123470   0.012140   0.135611   0.026445  -0.002249  -0.218239  -0.008896  -0.008902   30.0000     0.0788
   15.500     0.000   1.306947   0.129846   0.012627   0.142473   0.026201  -0.002337  -0.220634  -0.008614  -0.008622   30.0000     0.0779
   16.000     0.000   1.334505   0.136310   0.013451   0.149761   0.025807  -0.002432  -0.223006  -0.008344  -0.008366   30.0000     0.0772
   16.500     0.000   1.361529   0.142911   0.011280   0.154191   0.025408  -0.002518  -0.224572  -0.008102  -0.008108   30.0000     0.0764
   17.000     0.000   1.388035   0.149701   0.012232   0.161933   0.025000  -0.002596  -0.226835  -0.007832  -0.007852   30.0000     0.0758
   17.500     0.000   1.414010   0.156674   0.008454   0.165129   0.024597  -0.002665  -0.228490  -0.007591  -0.007591   30.0000     0.0752
   18.000     0.000   1.439419   0.163754   0.008718   0.172471   0.024134  -0.002725  -0.230590  -0.007328  -0.007328   30.0000     0.0746
   18.500     0.000   1.464225   0.170891   0.008989   0.179879   0.023711  -0.002776  -0.232661  -0.007065  -0.007065   30.0000     0.0741
   19.000     0.000   1.488422   0.178082   0.009331   0.187413   0.023270  -0.002818  -0.234702  -0.006800  -0.006801   30.0000     0.0736
   19.500     0.000   1.512018   0.185342   0.010250   0.195591   0.022724  -0.002862  -0.236763  -0.006512  -0.006553   30.0000     0.0732
   20.000     0.000   1.534999   0.192705   0.007021   0.199726   0.022338  -0.002876  -0.238350  -0.006273  -0.006273   30.0000     0.0729
   20.500     0.000   1.557375   0.200162   0.007206   0.207368   0.021864  -0.002890  -0.240244  -0.006005  -0.006004   30.0000     0.0725
   21.000     0.000   1.579136   0.207719   0.007395   0.215114   0.021383  -0.002894  -0.242095  -0.005737  -0.005736   30.0000     0.0722
   21.500     0.000   1.600268   0.215375   0.007592   0.222967   0.020956  -0.002874  -0.243902  -0.005447  -0.005446   30.0000     0.0720
   22.000     0.000   1.620775   0.223112   0.007836   0.230948   0.020406  -0.002881  -0.245662  -0.005212  -0.005211   30.0000     0.0717
   22.500     0.000   1.640633   0.230927   0.008108   0.239035   0.019906  -0.002861  -0.247376  -0.004950  -0.004950   30.0000     0.0716
   23.000     0.000   1.659833   0.238803   0.009128   0.247931   0.019408  -0.002830  -0.249097  -0.004685  -0.004687   30.0000     0.0714
   23.500     0.000   1.678361   0.246721   0.010059   0.256779   0.018920  -0.002793  -0.250762  -0.004426  -0.004430   30.0000     0.0713
   24.000     0.000   1.696203   0.254668   0.005656   0.260324   0.018454  -0.002739  -0.251934  -0.004164  -0.004163   30.0000     0.0712


