xflr5 v6.43

Plane name :        left aileron -5
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.500     0.000  -0.434581   0.011327   0.015278   0.026605   0.000571  -0.017499  -0.062321  -0.000127  -0.000025   30.0000    -0.0671
   -7.000     0.000  -0.392432   0.009388   0.014822   0.024211   0.000648  -0.017518  -0.063373  -0.000163  -0.000061   30.0000    -0.0760
   -6.500     0.000  -0.350511   0.007646   0.014411   0.022057   0.000723  -0.017536  -0.064512  -0.000200  -0.000098   30.0000    -0.0870
   -6.000     0.000  -0.308837   0.006101   0.014053   0.020154   0.000795  -0.017555  -0.065731  -0.000228  -0.000136   30.0000    -0.1009
   -5.500     0.000  -0.267430   0.004754   0.013751   0.018505   0.000864  -0.017572  -0.067020  -0.000259  -0.000174   30.0000    -0.1192
   -5.000     0.000  -0.226307   0.003605   0.013477   0.017082   0.000930  -0.017588  -0.068374  -0.000297  -0.000212   30.0000    -0.1441
   -4.500     0.000  -0.185479   0.002655   0.013255   0.015909   0.000993  -0.017604  -0.069785  -0.000333  -0.000251   30.0000    -0.1797
   -4.000     0.000  -0.144928   0.001903   0.013053   0.014956   0.001053  -0.017618  -0.071257  -0.000379  -0.000291   30.0000    -0.2352
   -3.500     0.000  -0.104573   0.001349   0.012881   0.014230   0.001110  -0.017633  -0.072826  -0.000416  -0.000330   30.0000    -0.3333
   -3.000     0.000  -0.064168   0.000991   0.012778   0.013769   0.001164  -0.017655  -0.074616  -0.000453  -0.000371   30.0000    -0.5567
   -2.500     0.000  -0.023127   0.000822   0.012742   0.013564   0.001214  -0.017705  -0.076990  -0.000489  -0.000412   30.0000    -1.5936
   -2.000     0.000   0.019420   0.000831   0.012683   0.013514   0.001258  -0.017795  -0.080584  -0.000519  -0.000454   30.0000     1.9849
   -1.500     0.000   0.063261   0.000982   0.012467   0.013448   0.001290  -0.017830  -0.085420  -0.000548  -0.000495   30.0000     0.6450
   -1.000     0.000   0.106115   0.001311   0.012160   0.013471   0.001328  -0.017727  -0.089839  -0.000585  -0.000535   30.0000     0.4038
   -0.500     0.000   0.146323   0.001929   0.011922   0.013851   0.001348  -0.017635  -0.092558  -0.000600  -0.000572   30.0000     0.3012
    0.000     0.000   0.184625   0.002730   0.011909   0.014639   0.001378  -0.017638  -0.094169  -0.000633  -0.000611   30.0000     0.2425
    0.500     0.000   0.222356   0.003720   0.011917   0.015638   0.001413  -0.017676  -0.095610  -0.000668  -0.000651   30.0000     0.2042
    1.000     0.000   0.260046   0.004897   0.012040   0.016938   0.001448  -0.017714  -0.097218  -0.000702  -0.000692   30.0000     0.1772
    1.500     0.000   0.297784   0.006264   0.012165   0.018429   0.001480  -0.017745  -0.099036  -0.000733  -0.000732   30.0000     0.1573
    2.000     0.000   0.335531   0.007825   0.012269   0.020094   0.001510  -0.017770  -0.101033  -0.000783  -0.000772   30.0000     0.1422
    2.500     0.000   0.373234   0.009581   0.012475   0.022056   0.001538  -0.017791  -0.103166  -0.000816  -0.000812   30.0000     0.1302
    3.000     0.000   0.410841   0.011534   0.012682   0.024216   0.001554  -0.017809  -0.105405  -0.000850  -0.000848   30.0000     0.1206
    3.500     0.000   0.448308   0.013686   0.012977   0.026663   0.001579  -0.017826  -0.107724  -0.000885  -0.000889   30.0000     0.1127
    4.000     0.000   0.485598   0.016035   0.013295   0.029330   0.001608  -0.017842  -0.110107  -0.000912  -0.000931   30.0000     0.1061
    4.500     0.000   0.522681   0.018581   0.013638   0.032219   0.001577  -0.017858  -0.112539  -0.000930  -0.000949   30.0000     0.1005
    5.000     0.000   0.559531   0.021324   0.014036   0.035359   0.001605  -0.017873  -0.115014  -0.000950  -0.000993   30.0000     0.0958
    5.500     0.000   0.596123   0.024261   0.014444   0.038705   0.001618  -0.017889  -0.117520  -0.000983  -0.001031   30.0000     0.0916
    6.000     0.000   0.632438   0.027392   0.014906   0.042298   0.001631  -0.017905  -0.120051  -0.001004  -0.001068   30.0000     0.0880
    6.500     0.000   0.668458   0.030715   0.015338   0.046053   0.001650  -0.017921  -0.122602  -0.001040  -0.001107   30.0000     0.0849
    7.000     0.000   0.704166   0.034228   0.015829   0.050057   0.001641  -0.017938  -0.125171  -0.001048  -0.001132   30.0000     0.0821
    7.500     0.000   0.739546   0.037928   0.016332   0.054260   0.001592  -0.017955  -0.127751  -0.001058  -0.001151   30.0000     0.0796
    8.000     0.000   0.774586   0.041814   0.016898   0.058712   0.001611  -0.017973  -0.130342  -0.001083  -0.001190   30.0000     0.0774
    8.500     0.000   0.809270   0.045882   0.017456   0.063338   0.001617  -0.017991  -0.132945  -0.001101  -0.001224   30.0000     0.0754
    9.000     0.000   0.843587   0.050130   0.018074   0.068204   0.001623  -0.018010  -0.135556  -0.001128  -0.001257   30.0000     0.0737
    9.500     0.000   0.877524   0.054556   0.018770   0.073326   0.001640  -0.018030  -0.138166  -0.001146  -0.001294   30.0000     0.0721
   10.000     0.000   0.911069   0.059160   0.019780   0.078940   0.001016  -0.018036  -0.140697  -0.000890  -0.001081   30.0000     0.0706
   10.500     0.000   0.944210   0.063927   0.019563   0.083490   0.001806  -0.018087  -0.143731  -0.001181  -0.001416   30.0000     0.0693
   11.000     0.000   0.976936   0.068869   0.021147   0.090016   0.001344  -0.018070  -0.146114  -0.000990  -0.001275   30.0000     0.0681
   11.500     0.000   1.009235   0.073973   0.020224   0.094198   0.001501  -0.018101  -0.149567  -0.001030  -0.001358   30.0000     0.0671
   12.000     0.000   1.041096   0.079240   0.019707   0.098946   0.001428  -0.018121  -0.152935  -0.000975  -0.001371   30.0000     0.0661
   12.500     0.000   1.072509   0.084663   0.019383   0.104046   0.001496  -0.018146  -0.155562  -0.001421  -0.001417   30.0000     0.0652
   13.000     0.000   1.103462   0.090230   0.015657   0.105886   0.002067  -0.018210  -0.158848  -0.002704  -0.001732   30.0000     0.0644
   13.500     0.000   1.133945   0.095970   0.016796   0.112766   0.001584  -0.018204  -0.161491  -0.002560  -0.001505   30.0000     0.0637
   14.000     0.000   1.163947   0.101842   0.015137   0.116979   0.002004  -0.018271  -0.164752  -0.002361  -0.001668   30.0000     0.0630
   14.500     0.000   1.193444   0.107809   0.011882   0.119691  -0.003034  -0.017809  -0.166989  -0.000339  -0.000190   30.0000     0.0624
   15.000     0.000   1.222462   0.114025   0.012359   0.126383   0.000724  -0.018168  -0.169783  -0.001425  -0.001280   30.0000     0.0619
   15.500     0.000   1.250958   0.120319   0.011661   0.131980   0.001551  -0.018260  -0.172413  -0.001334  -0.001524   30.0000     0.0614
   16.000     0.000   1.278928   0.126740   0.012104   0.138844   0.000540  -0.018200  -0.175277  -0.001047  -0.001297   30.0000     0.0610
   16.500     0.000   1.306367   0.133288   0.011311   0.144599   0.000727  -0.018247  -0.177711  -0.001782  -0.001389   30.0000     0.0606
   17.000     0.000   1.333265   0.139960   0.012031   0.151990   0.001224  -0.018273  -0.180490  -0.001866  -0.001444   30.0000     0.0603
   17.500     0.000   1.359605   0.146748   0.009785   0.156532   0.000562  -0.018278  -0.182726  -0.001796  -0.001398   30.0000     0.0600
   18.000     0.000   1.385386   0.153649   0.008066   0.161714   0.000660  -0.018297  -0.185129  -0.001395  -0.001420   30.0000     0.0597
   18.500     0.000   1.410595   0.160658   0.008309   0.168967   0.000746  -0.018312  -0.187761  -0.001402  -0.001430   30.0000     0.0595
   19.000     0.000   1.435218   0.167772   0.008583   0.176355   0.000380  -0.018371  -0.190372  -0.001472  -0.001505   30.0000     0.0593
   19.500     0.000   1.459256   0.174984   0.008930   0.183915   0.000688  -0.018379  -0.192972  -0.001460  -0.001508   30.0000     0.0592
   20.000     0.000   1.482692   0.182289   0.007731   0.190020   0.000991  -0.018434  -0.195381  -0.001766  -0.001589   30.0000     0.0591
   20.500     0.000   1.505533   0.189628   0.008001   0.197629   0.003657  -0.018856  -0.197918  -0.002525  -0.002333   30.0000     0.0590
   21.000     0.000   1.527701   0.197173   0.008673   0.205846  -0.003091  -0.018673  -0.200439  -0.002125  -0.001858   30.0000     0.0589
   21.500     0.000   1.549304   0.204734   0.007052   0.211786  -0.000193  -0.018308  -0.202706  -0.001289  -0.001297   30.0000     0.0589
   22.000     0.000   1.570246   0.212446   0.007259   0.219705   0.003901  -0.018772  -0.205138  -0.002037  -0.002046   30.0000     0.0589
   22.500     0.000   1.590551   0.220077   0.007484   0.227560  -0.000706  -0.018274  -0.207512  -0.001205  -0.001217   30.0000     0.0589
   23.000     0.000   1.610203   0.227847   0.007771   0.235619  -0.000433  -0.018302  -0.209866  -0.001232  -0.001249   30.0000     0.0589
   23.500     0.000   1.629197   0.235680   0.008542   0.244223   0.000246  -0.018291  -0.212219  -0.001154  -0.001222   30.0000     0.0590
   24.000     0.000   1.647515   0.243563   0.007108   0.250670  -0.000922  -0.018333  -0.214342  -0.001476  -0.001271   30.0000     0.0591


