xflr5 v6.43

Plane name :        base
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.000063   0.000029   0.012549   0.012578  -0.000000   0.000000  -0.128988   0.000000   0.000000   30.0000  -980.8546
   -2.500     0.000   0.041172   0.000127   0.012526   0.012653  -0.000000  -0.000000  -0.131730   0.000000   0.000000   30.0000     1.5239
   -2.000     0.000   0.084033   0.000409   0.012468   0.012877  -0.000000   0.000000  -0.135794   0.000000   0.000000   30.0000     0.7690
   -1.500     0.000   0.127886   0.000809   0.012284   0.013093  -0.000000   0.000000  -0.140855   0.000000   0.000000   30.0000     0.5235
   -1.000     0.000   0.170294   0.001488   0.011980   0.013468  -0.000000  -0.000000  -0.145053   0.000000   0.000000   30.0000     0.4044
   -0.500     0.000   0.209931   0.002356   0.011834   0.014190  -0.000000   0.000000  -0.147488   0.000000   0.000000   30.0000     0.3332
    0.000     0.000   0.247985   0.003409   0.011859   0.015268   0.000000   0.000000  -0.149092   0.000000  -0.000000   30.0000     0.2848
    0.500     0.000   0.285634   0.004648   0.011917   0.016565   0.000000   0.000000  -0.150646   0.000000  -0.000000   30.0000     0.2496
    1.000     0.000   0.323265   0.006078   0.011995   0.018073  -0.000000   0.000000  -0.152367   0.000000   0.000000   30.0000     0.2228
    1.500     0.000   0.360925   0.007701   0.012144   0.019844  -0.000000   0.000000  -0.154264   0.000000   0.000000   30.0000     0.2018
    2.000     0.000   0.398575   0.009519   0.012269   0.021788  -0.000000   0.000000  -0.156303   0.000000   0.000000   30.0000     0.1849
    2.500     0.000   0.436161   0.011534   0.012526   0.024060   0.000000   0.000000  -0.158446   0.000000  -0.000000   30.0000     0.1711
    3.000     0.000   0.473633   0.013747   0.012769   0.026515  -0.000000  -0.000000  -0.160668   0.000000   0.000000   30.0000     0.1596
    3.500     0.000   0.510952   0.016156   0.013080   0.029236   0.000000  -0.000000  -0.162947   0.000000  -0.000000   30.0000     0.1499
    4.000     0.000   0.548082   0.018761   0.013436   0.032197   0.000000  -0.000000  -0.165267   0.000000  -0.000000   30.0000     0.1415
    4.500     0.000   0.584993   0.021563   0.013774   0.035337  -0.000000   0.000000  -0.167614   0.000000   0.000000   30.0000     0.1343
    5.000     0.000   0.621661   0.024558   0.014241   0.038799   0.000000  -0.000000  -0.169985   0.000000  -0.000000   30.0000     0.1281
    5.500     0.000   0.658062   0.027747   0.014686   0.042432  -0.000000  -0.000000  -0.172366   0.000000   0.000000   30.0000     0.1226
    6.000     0.000   0.694177   0.031126   0.015184   0.046310   0.000000  -0.000000  -0.174751   0.000000  -0.000000   30.0000     0.1177
    6.500     0.000   0.729989   0.034695   0.015655   0.050350   0.000000  -0.000000  -0.177139   0.000000  -0.000000   30.0000     0.1133
    7.000     0.000   0.765480   0.038450   0.016209   0.054660   0.000000  -0.000000  -0.179526   0.000000  -0.000000   30.0000     0.1094
    7.500     0.000   0.800636   0.042391   0.016761   0.059152  -0.000000  -0.000000  -0.181908   0.000000   0.000000   30.0000     0.1060
    8.000     0.000   0.835444   0.046513   0.017388   0.063901  -0.000000  -0.000000  -0.184281   0.000000   0.000000   30.0000     0.1028
    8.500     0.000   0.869888   0.050815   0.017990   0.068806   0.000000   0.000000  -0.186652   0.000000  -0.000000   30.0000     0.1000
    9.000     0.000   0.903958   0.055294   0.018636   0.073930  -0.000000  -0.000000  -0.189008   0.000000   0.000000   30.0000     0.0974
    9.500     0.000   0.937639   0.059947   0.019445   0.079392   0.000000  -0.000000  -0.191353   0.000000  -0.000000   30.0000     0.0950
   10.000     0.000   0.970921   0.064770   0.020613   0.085384   0.000000  -0.000000  -0.193599   0.000000  -0.000000   30.0000     0.0928
   10.500     0.000   1.003791   0.069761   0.020574   0.090335   0.000000  -0.000000  -0.196310  -0.000000  -0.000000   30.0000     0.0909
   11.000     0.000   1.036239   0.074917   0.020875   0.095792   0.000000   0.000000  -0.198963  -0.000000  -0.000000   30.0000     0.0891
   11.500     0.000   1.068252   0.080233   0.020823   0.101056  -0.000000  -0.000000  -0.201816  -0.000000   0.000000   30.0000     0.0874
   12.000     0.000   1.099819   0.085707   0.021182   0.106889   0.000000   0.000000  -0.204599  -0.000000  -0.000000   30.0000     0.0859
   12.500     0.000   1.130930   0.091334   0.019771   0.111105  -0.000000   0.000000  -0.206692   0.000000   0.000000   30.0000     0.0845
   13.000     0.000   1.161573   0.097112   0.013184   0.110295   0.000000  -0.000000  -0.209188   0.000000  -0.000000   30.0000     0.0832
   13.500     0.000   1.191738   0.103036   0.014153   0.117189   0.000000   0.000000  -0.211353   0.000000  -0.000000   30.0000     0.0820
   14.000     0.000   1.221414   0.109102   0.013533   0.122635   0.000000   0.000000  -0.214344  -0.000000  -0.000000   30.0000     0.0809
   14.500     0.000   1.250591   0.115306   0.011300   0.126606  -0.000000  -0.000000  -0.216370  -0.000000   0.000000   30.0000     0.0799
   15.000     0.000   1.279257   0.121645   0.011799   0.133444   0.000000  -0.000000  -0.218691  -0.000000  -0.000000   30.0000     0.0789
   15.500     0.000   1.307403   0.128114   0.012286   0.140401  -0.000000  -0.000000  -0.221073   0.000000  -0.000000   30.0000     0.0781
   16.000     0.000   1.335019   0.134709   0.013098   0.147807   0.000000   0.000000  -0.223430  -0.000000  -0.000000   30.0000     0.0773
   16.500     0.000   1.362093   0.141426   0.010941   0.152367  -0.000000   0.000000  -0.224989   0.000000   0.000000   30.0000     0.0765
   17.000     0.000   1.388618   0.148260   0.011898   0.160158   0.000000   0.000000  -0.227242  -0.000000  -0.000000   30.0000     0.0759
   17.500     0.000   1.414582   0.155207   0.008112   0.163319   0.000000   0.000000  -0.228885   0.000000   0.000000   30.0000     0.0753
   18.000     0.000   1.439976   0.162262   0.008375   0.170637  -0.000000   0.000000  -0.230976   0.000000   0.000000   30.0000     0.0747
   18.500     0.000   1.464790   0.169422   0.008646   0.178067   0.000000  -0.000000  -0.233035  -0.000000  -0.000000   30.0000     0.0742
   19.000     0.000   1.489015   0.176680   0.008988   0.185668   0.000000  -0.000000  -0.235064  -0.000000  -0.000000   30.0000     0.0737
   19.500     0.000   1.512642   0.184033   0.010133   0.194165  -0.000000   0.000000  -0.237140   0.000000   0.000000   30.0000     0.0733
   20.000     0.000   1.535662   0.191475   0.006677   0.198152   0.000000  -0.000000  -0.238689  -0.000000  -0.000000   30.0000     0.0729
   20.500     0.000   1.558066   0.199003   0.006862   0.205865   0.000000  -0.000000  -0.240571  -0.000000  -0.000000   30.0000     0.0726
   21.000     0.000   1.579845   0.206610   0.007050   0.213660  -0.000000   0.000000  -0.242410  -0.000000  -0.000000   30.0000     0.0723
   21.500     0.000   1.600990   0.214293   0.007247   0.221540  -0.000000   0.000000  -0.244204   0.000000   0.000000   30.0000     0.0721
   22.000     0.000   1.621493   0.222046   0.007492   0.229538   0.000000  -0.000000  -0.245953  -0.000000  -0.000000   30.0000     0.0718
   22.500     0.000   1.641347   0.229864   0.007763   0.237627   0.000000  -0.000000  -0.247655  -0.000000  -0.000000   30.0000     0.0716
   23.000     0.000   1.660542   0.237743   0.008787   0.246530   0.000000   0.000000  -0.249365   0.000000   0.000000   30.0000     0.0715
   23.500     0.000   1.679071   0.245676   0.009721   0.255398  -0.000000   0.000000  -0.251018  -0.000000  -0.000000   30.0000     0.0713
   24.000     0.000   1.696927   0.253660   0.005309   0.258969   0.000000   0.000000  -0.252175   0.000000   0.000000   30.0000     0.0712


