xflr5 v6.43

Plane name :        left aileron 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000   0.121611   0.003408   0.013123   0.016531  -0.000129   0.033040  -0.230113   0.000501   0.000686   30.0000     0.8997
   -2.500     0.000   0.162989   0.004070   0.012999   0.017069  -0.000219   0.033129  -0.233408   0.000605   0.000758   30.0000     0.6801
   -2.000     0.000   0.205726   0.004863   0.012819   0.017682  -0.000295   0.033169  -0.237821   0.000696   0.000828   30.0000     0.5483
   -1.500     0.000   0.248593   0.005832   0.012569   0.018400  -0.000366   0.032979  -0.242442   0.000765   0.000895   30.0000     0.4621
   -1.000     0.000   0.289635   0.007043   0.012321   0.019364  -0.000427   0.032739  -0.245890   0.000808   0.000957   30.0000     0.4018
   -0.500     0.000   0.328278   0.008419   0.012259   0.020678  -0.000511   0.032636  -0.247908   0.000873   0.001019   30.0000     0.3571
    0.000     0.000   0.365653   0.009981   0.012440   0.022420  -0.000613   0.032608  -0.249326   0.000879   0.001083   30.0000     0.3222
    0.500     0.000   0.402706   0.011737   0.012588   0.024325  -0.000723   0.032589  -0.250722   0.000882   0.001147   30.0000     0.2939
    1.000     0.000   0.439738   0.013691   0.012856   0.026547  -0.000835   0.032561  -0.252241   0.000922   0.001210   30.0000     0.2706
    1.500     0.000   0.476772   0.015842   0.013143   0.028985  -0.000948   0.032523  -0.253881   0.000934   0.001271   30.0000     0.2510
    2.000     0.000   0.513768   0.018190   0.013517   0.031707  -0.001062   0.032477  -0.255610   0.000936   0.001331   30.0000     0.2344
    2.500     0.000   0.550675   0.020735   0.014231   0.034966  -0.001178   0.032426  -0.257400   0.000831   0.001389   30.0000     0.2201
    3.000     0.000   0.587448   0.023476   0.014823   0.038300  -0.001280   0.032372  -0.259225   0.000788   0.001440   30.0000     0.2077
    3.500     0.000   0.624048   0.026414   0.015344   0.041757  -0.001406   0.032314  -0.261066   0.000794   0.001498   30.0000     0.1968
    4.000     0.000   0.660444   0.029546   0.016039   0.045584  -0.001542   0.032255  -0.262921   0.000705   0.001558   30.0000     0.1872
    4.500     0.000   0.696608   0.032872   0.016571   0.049444  -0.001581   0.032196  -0.264761   0.000672   0.001575   30.0000     0.1787
    5.000     0.000   0.732516   0.036390   0.017150   0.053540  -0.001729   0.032136  -0.266590   0.000693   0.001637   30.0000     0.1711
    5.500     0.000   0.768148   0.040099   0.017796   0.057895  -0.001858   0.032075  -0.268401   0.000697   0.001688   30.0000     0.1643
    6.000     0.000   0.803485   0.043996   0.018440   0.062436  -0.001991   0.032015  -0.270184   0.000683   0.001735   30.0000     0.1581
    6.500     0.000   0.838510   0.048078   0.019226   0.067305  -0.002142   0.031954  -0.271948   0.000656   0.001786   30.0000     0.1525
    7.000     0.000   0.873208   0.052346   0.020007   0.072352  -0.002249   0.031893  -0.273682   0.000596   0.001813   30.0000     0.1474
    7.500     0.000   0.907563   0.056792   0.020858   0.077650  -0.002294   0.031833  -0.275392   0.000515   0.001829   30.0000     0.1427
    8.000     0.000   0.941563   0.061416   0.021778   0.083195  -0.002460   0.031773  -0.277072   0.000452   0.001877   30.0000     0.1385
    8.500     0.000   0.975194   0.066215   0.022798   0.089013  -0.002610   0.031713  -0.278731   0.000352   0.001917   30.0000     0.1346
    9.000     0.000   1.008444   0.071186   0.023972   0.095158  -0.002764   0.031654  -0.280365   0.000218   0.001955   30.0000     0.1310
    9.500     0.000   1.041300   0.076325   0.022806   0.099131  -0.002939   0.031596  -0.281662   0.001026   0.001997   30.0000     0.1276
   10.000     0.000   1.073750   0.081639   0.022651   0.104289  -0.002041   0.031510  -0.282853   0.001262   0.001619   30.0000     0.1245
   10.500     0.000   1.105787   0.087092   0.020457   0.107549  -0.003469   0.031500  -0.284481   0.002464   0.002141   30.0000     0.1217
   11.000     0.000   1.137391   0.092721   0.020696   0.113417  -0.002990   0.031386  -0.286216   0.002292   0.001934   30.0000     0.1190
   11.500     0.000   1.168559   0.098497   0.020004   0.118501  -0.003376   0.031342  -0.288362   0.002474   0.002038   30.0000     0.1166
   12.000     0.000   1.199275   0.104424   0.019300   0.123724  -0.003449   0.031280  -0.289772   0.002920   0.002045   30.0000     0.1143
   12.500     0.000   1.229530   0.110498   0.018379   0.128877  -0.003719   0.031225  -0.290976   0.002715   0.002095   30.0000     0.1121
   13.000     0.000   1.259311   0.116684   0.012418   0.129102  -0.004886   0.031231  -0.292435   0.003107   0.002590   30.0000     0.1101
