xflr5 v6.43

Plane name :        elevator -10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000  -0.026903  -0.000285   0.013481   0.013196   0.000000  -0.000000  -0.303958   0.000000   0.000000   30.0000    -5.3518
   -2.500     0.000  -0.014681  -0.006813   0.013399   0.006586  -0.000000  -0.000000  -0.294986   0.000000   0.000000   30.0000    -9.5103
   -2.000     0.000   0.006273  -0.006605   0.013154   0.006549  -0.000000   0.000000  -0.286868   0.000000  -0.000000   30.0000    21.6332
   -1.500     0.000   0.044525   0.001344   0.012824   0.014169  -0.000000   0.000000  -0.291962   0.000000   0.000000   30.0000     3.0999
   -1.000     0.000   0.094632   0.002224   0.012687   0.014911  -0.000000  -0.000000  -0.304261   0.000000   0.000000   30.0000     1.5192
   -0.500     0.000   0.144097   0.002718   0.012536   0.015254  -0.000000   0.000000  -0.314659   0.000000   0.000000   30.0000     1.0314
    0.000     0.000   0.189732   0.003367   0.012313   0.015680   0.000000   0.000000  -0.321969   0.000000  -0.000000   30.0000     0.8013
    0.500     0.000   0.232063   0.004230   0.012455   0.016685   0.000000   0.000000  -0.327129   0.000000  -0.000000   30.0000     0.6655
    1.000     0.000   0.272121   0.005296   0.012521   0.017816  -0.000000   0.000000  -0.331051   0.000000   0.000000   30.0000     0.5743
    1.500     0.000   0.310767   0.006549   0.012754   0.019303  -0.000000   0.000000  -0.334306   0.000000   0.000000   30.0000     0.5079
    2.000     0.000   0.348574   0.007983   0.012850   0.020833   0.000000   0.000000  -0.337216   0.000000  -0.000000   30.0000     0.4568
    2.500     0.000   0.385877   0.009596   0.013021   0.022617   0.000000   0.000000  -0.339941   0.000000  -0.000000   30.0000     0.4161
    3.000     0.000   0.422852   0.011391   0.013226   0.024617   0.000000  -0.000000  -0.342559   0.000000  -0.000000   30.0000     0.3828
    3.500     0.000   0.459580   0.013369   0.013470   0.026840   0.000000  -0.000000  -0.345102   0.000000  -0.000000   30.0000     0.3550
    4.000     0.000   0.496091   0.015533   0.013862   0.029395   0.000000  -0.000000  -0.347586   0.000000  -0.000000   30.0000     0.3314
    4.500     0.000   0.532386   0.017884   0.014203   0.032088  -0.000000   0.000000  -0.350008   0.000000   0.000000   30.0000     0.3112
    5.000     0.000   0.568452   0.020423   0.014659   0.035082   0.000000  -0.000000  -0.352374   0.000000  -0.000000   30.0000     0.2936
    5.500     0.000   0.604274   0.023151   0.015132   0.038283  -0.000000  -0.000000  -0.354675   0.000000   0.000000   30.0000     0.2783
    6.000     0.000   0.639832   0.026066   0.015554   0.041620   0.000000   0.000000  -0.356905   0.000000  -0.000000   30.0000     0.2648
    6.500     0.000   0.675107   0.029168   0.015925   0.045093   0.000000   0.000000  -0.359061   0.000000  -0.000000   30.0000     0.2527
    7.000     0.000   0.710081   0.032457   0.016351   0.048807   0.000000  -0.000000  -0.361149   0.000000  -0.000000   30.0000     0.2420
    7.500     0.000   0.744737   0.035930   0.016798   0.052728  -0.000000   0.000000  -0.363162   0.000000   0.000000   30.0000     0.2323
    8.000     0.000   0.779060   0.039585   0.017259   0.056844  -0.000000  -0.000000  -0.365103   0.000000   0.000000   30.0000     0.2236
    8.500     0.000   0.813036   0.043422   0.017759   0.061181   0.000000  -0.000000  -0.366968   0.000000  -0.000000   30.0000     0.2157
    9.000     0.000   0.846649   0.047438   0.018279   0.065716   0.000000  -0.000000  -0.368756   0.000000  -0.000000   30.0000     0.2086
    9.500     0.000   0.879887   0.051629   0.018920   0.070549   0.000000  -0.000000  -0.370472   0.000000  -0.000000   30.0000     0.2020
   10.000     0.000   0.912738   0.055995   0.019632   0.075627  -0.000000  -0.000000  -0.372124   0.000000   0.000000   30.0000     0.1960
   10.500     0.000   0.945190   0.060531   0.020419   0.080950   0.000000  -0.000000  -0.373699   0.000000  -0.000000   30.0000     0.1905
   11.000     0.000   0.977229   0.065235   0.021314   0.086548   0.000000   0.000000  -0.375210   0.000000  -0.000000   30.0000     0.1854
   11.500     0.000   1.008846   0.070104   0.022344   0.092448  -0.000000   0.000000  -0.376646   0.000000   0.000000   30.0000     0.1807
   12.000     0.000   1.040029   0.075135   0.023649   0.098784   0.000000   0.000000  -0.378021   0.000000  -0.000000   30.0000     0.1763
   12.500     0.000   1.070767   0.080324   0.022451   0.102775  -0.000000   0.000000  -0.378910   0.000000   0.000000   30.0000     0.1723
   13.000     0.000   1.101049   0.085668   0.018188   0.103856   0.000000  -0.000000  -0.379131   0.000000  -0.000000   30.0000     0.1686
   13.500     0.000   1.130864   0.091164   0.016162   0.107325  -0.000000   0.000000  -0.379870  -0.000000   0.000000   30.0000     0.1651
   14.000     0.000   1.160202   0.096807   0.016296   0.113102   0.000000  -0.000000  -0.380991  -0.000000  -0.000000   30.0000     0.1619
   14.500     0.000   1.189053   0.102594   0.016041   0.118635  -0.000000  -0.000000  -0.382270  -0.000000   0.000000   30.0000     0.1588
   15.000     0.000   1.217406   0.108521   0.016343   0.124864   0.000000  -0.000000  -0.383260  -0.000000  -0.000000   30.0000     0.1560
   15.500     0.000   1.245251   0.114584   0.016147   0.130731   0.000000  -0.000000  -0.384574  -0.000000  -0.000000   30.0000     0.1534
   16.000     0.000   1.272578   0.120779   0.018381   0.139159  -0.000000   0.000000  -0.385215   0.000000   0.000000   30.0000     0.1509
   16.500     0.000   1.299377   0.127101   0.012611   0.139712  -0.000000   0.000000  -0.383809   0.000000   0.000000   30.0000     0.1486
   17.000     0.000   1.325639   0.133547   0.008628   0.142175   0.000000   0.000000  -0.386544  -0.000000  -0.000000   30.0000     0.1464
   17.500     0.000   1.351354   0.140112   0.008935   0.149047   0.000000   0.000000  -0.386872  -0.000000  -0.000000   30.0000     0.1444
   18.000     0.000   1.376513   0.146791   0.009378   0.156169   0.000000   0.000000  -0.387117  -0.000000   0.000000   30.0000     0.1425
   18.500     0.000   1.401105   0.153581   0.006712   0.160293   0.000000  -0.000000  -0.386963  -0.000000  -0.000000   30.0000     0.1407
   19.000     0.000   1.425123   0.160476   0.006812   0.167289   0.000000  -0.000000  -0.387026  -0.000000  -0.000000   30.0000     0.1390
   19.500     0.000   1.448556   0.167472   0.006999   0.174471  -0.000000   0.000000  -0.386941   0.000000   0.000000   30.0000     0.1374
   20.000     0.000   1.471396   0.174564   0.007190   0.181754   0.000000  -0.000000  -0.386755  -0.000000  -0.000000   30.0000     0.1360
   20.500     0.000   1.493635   0.181747   0.007415   0.189162   0.000000  -0.000000  -0.386469  -0.000000  -0.000000   30.0000     0.1346
   21.000     0.000   1.515263   0.189017   0.007674   0.196691  -0.000000   0.000000  -0.386080  -0.000000  -0.000000   30.0000     0.1333
   21.500     0.000   1.536273   0.196368   0.008068   0.204436  -0.000000   0.000000  -0.385597   0.000000   0.000000   30.0000     0.1321
   22.000     0.000   1.556656   0.203796   0.009376   0.213172   0.000000  -0.000000  -0.385075  -0.000000  -0.000000   30.0000     0.1309
   22.500     0.000   1.576404   0.211295   0.005272   0.216567   0.000000  -0.000000  -0.384040  -0.000000  -0.000000   30.0000     0.1299
   23.000     0.000   1.595509   0.218861   0.005402   0.224263   0.000000   0.000000  -0.383207   0.000000   0.000000   30.0000     0.1289
   23.500     0.000   1.613963   0.226488   0.005548   0.232036  -0.000000   0.000000  -0.382266  -0.000000  -0.000000   30.0000     0.1279
   24.000     0.000   1.631760   0.234171   0.005755   0.239926   0.000000   0.000000  -0.381215   0.000000   0.000000   30.0000     0.1271


