xflr5 v6.43

Plane name :        elevator 10
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -2.500     0.000   0.117382   0.001887   0.013005   0.014892  -0.000000   0.000000   0.030347   0.000000   0.000000   30.0000    -0.1153
   -2.000     0.000   0.171116   0.001847   0.012818   0.014665  -0.000000   0.000000   0.016972   0.000000   0.000000   30.0000    -0.0422
   -1.500     0.000   0.218965  -0.001570   0.012917   0.011347  -0.000000   0.000000   0.003097   0.000000   0.000000   30.0000    -0.0033
   -1.000     0.000   0.244278  -0.019418   0.013255  -0.006163  -0.000000  -0.000000   0.001265   0.000000   0.000000   30.0000     0.0004
   -0.500     0.000   0.257098   0.002851   0.013316   0.016167   0.000000  -0.000000   0.013148   0.000000  -0.000000   30.0000    -0.0217
    0.000     0.000   0.266203   0.005058   0.013419   0.018477   0.000000   0.000000   0.024420   0.000000   0.000000   30.0000    -0.0412
    0.500     0.000   0.288994   0.006704   0.013543   0.020247   0.000000   0.000000   0.028641   0.000000  -0.000000   30.0000    -0.0452
    1.000     0.000   0.324751   0.008691   0.013747   0.022439  -0.000000   0.000000   0.027050   0.000000  -0.000000   30.0000    -0.0383
    1.500     0.000   0.368065   0.011058   0.013989   0.025047  -0.000000   0.000000   0.022839   0.000000   0.000000   30.0000    -0.0288
    2.000     0.000   0.414031   0.013740   0.014181   0.027921  -0.000000   0.000000   0.018135   0.000000   0.000000   30.0000    -0.0207
    2.500     0.000   0.459833   0.016675   0.014489   0.031164   0.000000   0.000000   0.013777   0.000000  -0.000000   30.0000    -0.0145
    3.000     0.000   0.504310   0.019817   0.014846   0.034662  -0.000000  -0.000000   0.009905   0.000000  -0.000000   30.0000    -0.0100
    3.500     0.000   0.547193   0.023139   0.015408   0.038547   0.000000  -0.000000   0.006407   0.000000  -0.000000   30.0000    -0.0066
    4.000     0.000   0.588591   0.026627   0.016047   0.042674   0.000000   0.000000   0.003136   0.000000  -0.000000   30.0000    -0.0039
    4.500     0.000   0.628725   0.030278   0.016831   0.047109   0.000000   0.000000  -0.000045   0.000000  -0.000000   30.0000    -0.0016
    5.000     0.000   0.667815   0.034090   0.017819   0.051909   0.000000  -0.000000  -0.003208   0.000000  -0.000000   30.0000     0.0004
    5.500     0.000   0.706042   0.038066   0.018815   0.056881  -0.000000  -0.000000  -0.006398   0.000000   0.000000   30.0000     0.0022
    6.000     0.000   0.743546   0.042209   0.019836   0.062044   0.000000  -0.000000  -0.009623   0.000000  -0.000000   30.0000     0.0038
    6.500     0.000   0.780426   0.046519   0.021166   0.067685   0.000000   0.000000  -0.012850   0.000000  -0.000000   30.0000     0.0053
    7.000     0.000   0.816753   0.050998   0.020496   0.071494   0.000000  -0.000000  -0.016718  -0.000000  -0.000000   30.0000     0.0068
    7.500     0.000   0.852573   0.055645   0.018644   0.074289  -0.000000  -0.000000  -0.021075  -0.000000   0.000000   30.0000     0.0081
    8.000     0.000   0.887917   0.060462   0.017009   0.077471  -0.000000  -0.000000  -0.025529   0.000000   0.000000   30.0000     0.0094
    8.500     0.000   0.922804   0.065445   0.017547   0.082992   0.000000   0.000000  -0.029394  -0.000000  -0.000000   30.0000     0.0106
    9.000     0.000   0.957243   0.070595   0.018472   0.089067  -0.000000  -0.000000  -0.033194  -0.000000   0.000000   30.0000     0.0117
    9.500     0.000   0.991239   0.075908   0.017129   0.093037   0.000000  -0.000000  -0.037902   0.000000  -0.000000   30.0000     0.0128
   10.000     0.000   1.024793   0.081383   0.018224   0.099607   0.000000  -0.000000  -0.041863   0.000000  -0.000000   30.0000     0.0138
   10.500     0.000   1.057899   0.087016   0.017501   0.104516   0.000000  -0.000000  -0.046569  -0.000000  -0.000000   30.0000     0.0148
   11.000     0.000   1.090555   0.092804   0.016292   0.109096   0.000000   0.000000  -0.051629  -0.000000  -0.000000   30.0000     0.0158
   11.500     0.000   1.122752   0.098744   0.016971   0.115715  -0.000000  -0.000000  -0.056067   0.000000   0.000000   30.0000     0.0167
   12.000     0.000   1.154482   0.104833   0.017964   0.122797   0.000000   0.000000  -0.060485  -0.000000   0.000000   30.0000     0.0176
   12.500     0.000   1.185738   0.111067   0.016351   0.127418  -0.000000   0.000000  -0.064571   0.000000   0.000000   30.0000     0.0185
   13.000     0.000   1.216511   0.117441   0.014484   0.131925   0.000000  -0.000000  -0.068549  -0.000000  -0.000000   30.0000     0.0193
   13.500     0.000   1.246789   0.123953   0.012182   0.136135   0.000000   0.000000  -0.072579  -0.000000  -0.000000   30.0000     0.0201
   14.000     0.000   1.276565   0.130598   0.012678   0.143276   0.000000   0.000000  -0.076994  -0.000000  -0.000000   30.0000     0.0209
   14.500     0.000   1.305828   0.137372   0.013270   0.150642  -0.000000  -0.000000  -0.081439   0.000000   0.000000   30.0000     0.0216
   15.000     0.000   1.334568   0.144270   0.011153   0.155423   0.000000  -0.000000  -0.085557  -0.000000  -0.000000   30.0000     0.0224
   15.500     0.000   1.362776   0.151289   0.011645   0.162934  -0.000000  -0.000000  -0.090012   0.000000   0.000000   30.0000     0.0231
   16.000     0.000   1.390441   0.158423   0.012431   0.170854  -0.000000   0.000000  -0.094542  -0.000000   0.000000   30.0000     0.0238
   16.500     0.000   1.417553   0.165668   0.009996   0.175664  -0.000000   0.000000  -0.098246   0.000000   0.000000   30.0000     0.0245
   17.000     0.000   1.444103   0.173020   0.010446   0.183466   0.000000   0.000000  -0.102656  -0.000000  -0.000000   30.0000     0.0252
   17.500     0.000   1.470081   0.180474   0.011041   0.191515   0.000000   0.000000  -0.107081  -0.000000  -0.000000   30.0000     0.0259
   18.000     0.000   1.495477   0.188024   0.012455   0.200479   0.000000   0.000000  -0.111605  -0.000000  -0.000000   30.0000     0.0266
   18.500     0.000   1.520281   0.195667   0.008141   0.203808   0.000000  -0.000000  -0.115369  -0.000000  -0.000000   30.0000     0.0272
   19.000     0.000   1.544485   0.203397   0.008411   0.211808   0.000000  -0.000000  -0.119704  -0.000000  -0.000000   30.0000     0.0279
   19.500     0.000   1.568079   0.211209   0.008695   0.219904  -0.000000   0.000000  -0.124022   0.000000   0.000000   30.0000     0.0286
   20.000     0.000   1.591054   0.219098   0.009059   0.228158   0.000000  -0.000000  -0.128328  -0.000000  -0.000000   30.0000     0.0292
   20.500     0.000   1.613401   0.227060   0.006564   0.233624   0.000000  -0.000000  -0.132295  -0.000000  -0.000000   30.0000     0.0298
   21.000     0.000   1.635111   0.235089   0.006736   0.241825  -0.000000   0.000000  -0.136517  -0.000000  -0.000000   30.0000     0.0305
   21.500     0.000   1.656176   0.243179   0.006926   0.250105  -0.000000   0.000000  -0.140709   0.000000   0.000000   30.0000     0.0311
   22.000     0.000   1.676587   0.251327   0.007117   0.258444   0.000000   0.000000  -0.144868  -0.000000  -0.000000   30.0000     0.0317
   22.500     0.000   1.696336   0.259525   0.007328   0.266853   0.000000  -0.000000  -0.148990  -0.000000  -0.000000   30.0000     0.0324
   23.000     0.000   1.715414   0.267770   0.007585   0.275355   0.000000   0.000000  -0.153076   0.000000   0.000000   30.0000     0.0330
   23.500     0.000   1.733815   0.276056   0.007895   0.283950  -0.000000   0.000000  -0.157123  -0.000000  -0.000000   30.0000     0.0336
   24.000     0.000   1.751530   0.284377   0.009072   0.293448   0.000000   0.000000  -0.161196   0.000000   0.000000   30.0000     0.0343


