xflr5 v6.43

Plane name :        flaps 30
Polar name :        T1-30.0 m/s-VLM2-34.9kg-x0.0mm-TG
Freestream speed :  30.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -3.000     0.000   0.305057   0.034817   0.026335   0.061152   0.000000  -0.000000  -0.310908   0.000002   0.000000   30.0000     0.4845
   -2.500     0.000   0.341549   0.036839   0.025998   0.062837   0.000000  -0.000000  -0.311200   0.000002  -0.000000   30.0000     0.4325
   -2.000     0.000   0.379854   0.039276   0.025769   0.065045   0.000000  -0.000000  -0.312807   0.000002  -0.000000   30.0000     0.3903
   -1.500     0.000   0.418947   0.041936   0.025682   0.067618   0.000000  -0.000000  -0.315155   0.000002  -0.000000   30.0000     0.3561
   -1.000     0.000   0.456136   0.044858   0.026726   0.071585   0.000000  -0.000000  -0.316133   0.000002  -0.000000   30.0000     0.3277
   -0.500     0.000   0.490380   0.047929   0.026760   0.074689   0.000000  -0.000000  -0.315164   0.000002  -0.000000   30.0000     0.3036
    0.000     0.000   0.523200   0.051034   0.026756   0.077790   0.000000  -0.000000  -0.313477   0.000002  -0.000000   30.0000     0.2828
    0.500     0.000   0.555758   0.054217   0.026856   0.081073   0.000000  -0.000000  -0.311806   0.000002  -0.000000   30.0000     0.2646
    1.000     0.000   0.588361   0.057543   0.026956   0.084500   0.000000  -0.000000  -0.310289   0.000002  -0.000000   30.0000     0.2485
    1.500     0.000   0.621014   0.061051   0.027055   0.088106   0.000000  -0.000000  -0.308892   0.000002  -0.000000   30.0000     0.2342
    2.000     0.000   0.653656   0.064756   0.027224   0.091981   0.000000  -0.000000  -0.307565   0.000002  -0.000000   30.0000     0.2215
    2.500     0.000   0.686223   0.068665   0.027519   0.096184   0.000000  -0.000000  -0.306268   0.000002  -0.000000   30.0000     0.2100
    3.000     0.000   0.718664   0.072776   0.027943   0.100718   0.000000  -0.000000  -0.304973   0.000002  -0.000000   30.0000     0.1996
    3.500     0.000   0.750938   0.077085   0.028330   0.105414   0.000000  -0.000000  -0.303661   0.000002  -0.000000   30.0000     0.1901
    4.000     0.000   0.783009   0.081588   0.028860   0.110448   0.000000  -0.000000  -0.302323   0.000002  -0.000000   30.0000     0.1815
    4.500     0.000   0.814853   0.086281   0.029392   0.115672   0.000000  -0.000000  -0.300950   0.000002  -0.000000   30.0000     0.1736
    5.000     0.000   0.846445   0.091158   0.029833   0.120991   0.000000  -0.000000  -0.299535   0.000002  -0.000000   30.0000     0.1663
    5.500     0.000   0.877768   0.096216   0.030251   0.126467   0.000000  -0.000000  -0.298080   0.000002   0.000000   30.0000     0.1596
    6.000     0.000   0.908805   0.101450   0.030694   0.132144   0.000000  -0.000000  -0.296586   0.000002   0.000000   30.0000     0.1533
    6.500     0.000   0.939542   0.106855   0.031145   0.138000   0.000000  -0.000000  -0.295053   0.000002   0.000000   30.0000     0.1476
    7.000     0.000   0.969967   0.112426   0.031673   0.144099   0.000000  -0.000000  -0.293485   0.000002   0.000000   30.0000     0.1422
    7.500     0.000   1.000069   0.118160   0.032223   0.150383   0.000000  -0.000000  -0.291887   0.000002   0.000000   30.0000     0.1372
    8.000     0.000   1.029835   0.124051   0.032816   0.156866   0.000000  -0.000000  -0.290259   0.000002   0.000000   30.0000     0.1325
    8.500     0.000   1.059258   0.130094   0.033456   0.163550   0.000000  -0.000000  -0.288611   0.000002   0.000000   30.0000     0.1282
    9.000     0.000   1.088325   0.136284   0.034236   0.170520   0.000000  -0.000000  -0.286945   0.000003   0.000000   30.0000     0.1241
    9.500     0.000   1.117029   0.142617   0.035210   0.177827   0.000000  -0.000000  -0.285218   0.000003   0.000000   30.0000     0.1202
   10.000     0.000   1.145360   0.149086   0.036001   0.185087   0.000000  -0.000000  -0.283582   0.000003   0.000000   30.0000     0.1166
   10.500     0.000   1.173308   0.155687   0.036474   0.192160   0.000000  -0.000000  -0.282117   0.000003   0.000000   30.0000     0.1132
   11.000     0.000   1.200865   0.162413   0.036833   0.199246   0.000000  -0.000000  -0.280763   0.000003   0.000000   30.0000     0.1100
   11.500     0.000   1.228021   0.169259   0.035898   0.205157   0.000000  -0.000000  -0.280112   0.000003   0.000000   30.0000     0.1070
   12.000     0.000   1.254768   0.176220   0.034724   0.210943   0.000000  -0.000000  -0.278082   0.000003   0.000000   30.0000     0.1041
   12.500     0.000   1.281095   0.183288   0.029949   0.213237   0.000000  -0.000000  -0.275663   0.000003   0.000000   30.0000     0.1014
   13.000     0.000   1.306995   0.190458   0.028393   0.218851  -0.000000  -0.000000  -0.275022   0.000003   0.000000   30.0000     0.0989
   13.500     0.000   1.332457   0.197724   0.026531   0.224255   0.000000  -0.000000  -0.273021   0.000003   0.000000   30.0000     0.0965
   14.000     0.000   1.357474   0.205079   0.025465   0.230544   0.000000  -0.000000  -0.272160   0.000003   0.000000   30.0000     0.0942
   14.500     0.000   1.382035   0.212517   0.025849   0.238366   0.000000  -0.000000  -0.270672   0.000003   0.000000   30.0000     0.0920
   15.000     0.000   1.406131   0.220031   0.026321   0.246353   0.000000   0.000000  -0.269216   0.000003   0.000000   30.0000     0.0899
   15.500     0.000   1.429754   0.227614   0.026806   0.254421   0.000000   0.000000  -0.267885   0.000003   0.000000   30.0000     0.0880
   16.000     0.000   1.452894   0.235261   0.024609   0.259869   0.000000   0.000000  -0.265837   0.000003   0.000000   30.0000     0.0861
   16.500     0.000   1.475542   0.242962   0.025035   0.267997   0.000000   0.000000  -0.264441   0.000003   0.000000   30.0000     0.0844
   17.000     0.000   1.497689   0.250713   0.025684   0.276397   0.000000   0.000000  -0.263106   0.000003   0.000000   30.0000     0.0827
   17.500     0.000   1.519326   0.258506   0.022027   0.280533   0.000000   0.000000  -0.261278   0.000003   0.000000   30.0000     0.0811
   18.000     0.000   1.540443   0.266334   0.022144   0.288477   0.000000   0.000000  -0.259936   0.000003   0.000000   30.0000     0.0796
   18.500     0.000   1.561032   0.274189   0.022273   0.296462   0.000000   0.000000  -0.258633   0.000003   0.000000   30.0000     0.0782
   19.000     0.000   1.581083   0.282066   0.022408   0.304474   0.000000   0.000000  -0.257369   0.000003   0.000000   30.0000     0.0769
   19.500     0.000   1.600588   0.289956   0.022551   0.312507  -0.000000   0.000000  -0.256145   0.000003   0.000000   30.0000     0.0756
   20.000     0.000   1.619538   0.297852   0.022694   0.320546  -0.000000   0.000000  -0.254962   0.000003   0.000000   30.0000     0.0744
   20.500     0.000   1.637924   0.305748   0.022842   0.328590  -0.000000   0.000000  -0.253822   0.000003   0.000000   30.0000     0.0732
   21.000     0.000   1.655737   0.313637   0.022996   0.336633   0.000000   0.000000  -0.252725   0.000003   0.000000   30.0000     0.0721
   21.500     0.000   1.672969   0.321510   0.023157   0.344667   0.000000   0.000000  -0.251672   0.000003   0.000000   30.0000     0.0711
   22.000     0.000   1.689611   0.329362   0.023331   0.352693  -0.000000   0.000000  -0.250665   0.000003   0.000000   30.0000     0.0701
   22.500     0.000   1.705654   0.337185   0.023537   0.360722   0.000000   0.000000  -0.249705   0.000002   0.000000   30.0000     0.0692
   23.000     0.000   1.721090   0.344971   0.023753   0.368724   0.000000   0.000000  -0.248791   0.000002   0.000000   30.0000     0.0683
   23.500     0.000   1.735912   0.352715   0.023979   0.376694  -0.000000   0.000000  -0.247923   0.000002   0.000000   30.0000     0.0675
   24.000     0.000   1.750110   0.360409   0.024228   0.384637   0.000000   0.000000  -0.247103   0.000002   0.000000   30.0000     0.0667


